Country,iso_code,date,VaccinationRate,,,,,,,,,total_vaccinations_per_hundred,total_vaccinations_per_hundred,total_vaccinations_per_hundred
Barbados,BRB,10/4/2021,1540,,,,,,,,,,,
Barbados,BRB,10/5/2021,1520,,,,,,,,,,,
Barbados,BRB,10/6/2021,1428,,,,,,,,,,,
Barbados,BRB,10/7/2021,1331,,,,,,,,,,,
Barbados,BRB,10/8/2021,1243,,,,,,,,,,,
Barbados,BRB,10/9/2021,1205,,,,,,,,,,,
Barbados,BRB,10/10/2021,1173,,,,,,,,,,,
Barbados,BRB,10/11/2021,1182,,,,,,,,,,,
Barbados,BRB,10/12/2021,1199,,,,,,,,,,,
Barbados,BRB,10/13/2021,1184,,,,,,,,,,,
Barbados,BRB,10/14/2021,1173,,,,,,,,,,,
Barbados,BRB,10/15/2021,1162,,,,,,,,,,,
Barbados,BRB,10/16/2021,1134,,,,,,,,,,,
Barbados,BRB,10/17/2021,1145,,,,,,,,,,,
Barbados,BRB,10/18/2021,1129,,,,,,,,,,,
Barbados,BRB,10/19/2021,1060,,,,,,,,,,,
Barbados,BRB,10/20/2021,1010,,,,,,,,,,,
Barbados,BRB,10/21/2021,976,,,,,,,,,,,
Barbados,BRB,10/22/2021,942,,,,,,,,,,,
Barbados,BRB,10/23/2021,961,,,,,,,,,,,
Barbados,BRB,10/24/2021,941,,,,,,,,,,,
Barbados,BRB,10/25/2021,936,,,,,,,,,,,
Barbados,BRB,10/26/2021,928,,,,,,,,,,,
Barbados,BRB,10/27/2021,960,,,,,,,,,,,
Barbados,BRB,10/28/2021,964,,,,,,,,,,,
Barbados,BRB,10/29/2021,983,,,,,,,,,,,
Barbados,BRB,10/30/2021,984,,,,,,,,,,,
Barbados,BRB,10/31/2021,998,,,,,,,,,,,
Barbados,BRB,11/1/2021,912,,,,,,,,,,,
Barbados,BRB,11/2/2021,898,,,,,,,,,,,
Barbados,BRB,11/3/2021,818,,,,,,,,,,,
Barbados,BRB,11/4/2021,799,,,,,,,,,,,
Barbados,BRB,11/5/2021,738,,,,,,,,,,,
Barbados,BRB,11/6/2021,693,,,,,,,,,,,
Barbados,BRB,11/7/2021,639,,,,,,,,,,,
Barbados,BRB,11/8/2021,646,,,,,,,,,,,
Barbados,BRB,11/9/2021,660,,,,,,,,,,,
Barbados,BRB,11/10/2021,646,,,,,,,,,,,
Barbados,BRB,11/11/2021,620,,,,,,,,,,,
Barbados,BRB,11/12/2021,610,,,,,,,,,,,
Barbados,BRB,11/13/2021,565,,,,,,,,,,,
Barbados,BRB,11/14/2021,572,,,,,,,,,,,
Barbados,BRB,11/15/2021,522,,,,,,,,,,,
Barbados,BRB,11/16/2021,508,,,,,,,,,,,
Barbados,BRB,11/17/2021,483,,,,,,,,,,,
Barbados,BRB,11/18/2021,465,,,,,,,,,,,
Barbados,BRB,11/19/2021,465,,,,,,,,,,,
Barbados,BRB,11/20/2021,481,,,,,,,,,,,
Barbados,BRB,11/21/2021,481,,,,,,,,,,,
Barbados,BRB,11/22/2021,492,,,,,,,,,,,
Barbados,BRB,11/23/2021,452,,,,,,,,,,,
Barbados,BRB,11/24/2021,476,,,,,,,,,,,
Barbados,BRB,11/25/2021,469,,,,,,,,,,,
Barbados,BRB,11/26/2021,445,,,,,,,,,,,
Barbados,BRB,11/27/2021,432,,,,,,,,,,,
Barbados,BRB,11/28/2021,364,,,,,,,,,,,
Barbados,BRB,11/29/2021,319,,,,,,,,,,,
Barbados,BRB,11/30/2021,257,,,,,,,,,,,
Barbados,BRB,12/1/2021,239,,,,,,,,,,,
Barbados,BRB,12/2/2021,258,,,,,,,,,,,
Barbados,BRB,12/3/2021,271,,,,,,,,,,,
Barbados,BRB,12/4/2021,253,,,,,,,,,,,
Barbados,BRB,12/5/2021,282,,,,,,,,,,,
Barbados,BRB,12/6/2021,309,,,,,,,,,,,
Barbados,BRB,12/7/2021,364,,,,,,,,,,,
Barbados,BRB,12/8/2021,346,,,,,,,,,,,
Barbados,BRB,12/9/2021,331,,,,,,,,,,,
Barbados,BRB,12/10/2021,334,,,,,,,,,,,
Barbados,BRB,12/11/2021,318,,,,,,,,,,,
Barbados,BRB,12/12/2021,315,,,,,,,,,,,
Barbados,BRB,12/13/2021,307,,,,,,,,,,,
Barbados,BRB,12/14/2021,353,,,,,,,,,,,
Barbados,BRB,12/15/2021,387,,,,,,,,,,,
Barbados,BRB,12/16/2021,377,,,,,,,,,,,
Barbados,BRB,12/17/2021,384,,,,,,,,,,,
Barbados,BRB,12/18/2021,398,,,,,,,,,,,
Barbados,BRB,12/19/2021,397,,,,,,,,,,,
Barbados,BRB,12/20/2021,421,,,,,,,,,,,
Barbados,BRB,12/21/2021,364,,,,,,,,,,,
Barbados,BRB,12/22/2021,340,,,,,,,,,,,
Barbados,BRB,12/23/2021,293,,,,,,,,,,,
Barbados,BRB,12/24/2021,209,,,,,,,,,,,
Barbados,BRB,12/25/2021,177,,,,,,,,,,,
Barbados,BRB,12/26/2021,151,,,,,,,,,,,
Barbados,BRB,12/27/2021,110,,,,,,,,,,,
Barbados,BRB,12/28/2021,109,,,,,,,,,,,
Barbados,BRB,12/29/2021,125,,,,,,,,,,,
Barbados,BRB,12/30/2021,176,,,,,,,,,,,
Barbados,BRB,12/31/2021,187,,,,,,,,,,,
Barbados,BRB,1/1/2022,194,,,,,,,,,,,
Barbados,BRB,1/2/2022,200,,,,,,,,,,,
Barbados,BRB,1/3/2022,209,,,,,,,,,,,
Barbados,BRB,1/4/2022,169,,,,,,,,,,,
Barbados,BRB,1/5/2022,131,,,,,,,,,,,
Barbados,BRB,1/6/2022,76,,,,,,,,,,,
Barbados,BRB,1/7/2022,244,,,,,,,,,,,
Barbados,BRB,1/8/2022,260,,,,,,,,,,,
Barbados,BRB,1/9/2022,272,,,,,,,,,,,
Barbados,BRB,1/10/2022,292,,,,,,,,,,,
Barbados,BRB,1/11/2022,286,,,,,,,,,,,
Barbados,BRB,1/12/2022,327,,,,,,,,,,,
Barbados,BRB,1/13/2022,388,,,,,,,,,,,
Barbados,BRB,1/14/2022,264,,,,,,,,,,,
Barbados,BRB,1/15/2022,270,,,,,,,,,,,
Barbados,BRB,1/16/2022,291,,,,,,,,,,,
Barbados,BRB,1/17/2022,287,,,,,,,,,,,
Barbados,BRB,1/18/2022,312,,,,,,,,,,,
Barbados,BRB,1/19/2022,258,,,,,,,,,,,
Barbados,BRB,1/20/2022,186,,,,,,,,,,,
Barbados,BRB,1/21/2022,141,,,,,,,,,,,
Barbados,BRB,1/22/2022,145,,,,,,,,,,,
Barbados,BRB,1/23/2022,129,,,,,,,,,,,
Barbados,BRB,1/24/2022,120,,,,,,,,,,,
Barbados,BRB,1/25/2022,127,,,,,,,,,,,
Barbados,BRB,1/26/2022,160,,,,,,,,,,,
Barbados,BRB,1/27/2022,184,,,,,,,,,,,
Barbados,BRB,1/28/2022,193,,,,,,,,,,,
Barbados,BRB,1/29/2022,180,,,,,,,,,,,
Barbados,BRB,1/30/2022,177,,,,,,,,,,,
Barbados,BRB,1/31/2022,178,,,,,,,,,,,
Barbados,BRB,2/1/2022,168,,,,,,,,,,,
Barbados,BRB,2/2/2022,155,,,,,,,,,,,
Barbados,BRB,2/3/2022,148,,,,,,,,,,,
Barbados,BRB,2/4/2022,153,,,,,,,,,,,
Barbados,BRB,2/5/2022,144,,,,,,,,,,,
Barbados,BRB,2/6/2022,139,,,,,,,,,,,
Barbados,BRB,2/7/2022,134,,,,,,,,,,,
Barbados,BRB,2/8/2022,145,,,,,,,,,,,
Barbados,BRB,2/9/2022,152,,,,,,,,,,,
Barbados,BRB,2/10/2022,152,,,,,,,,,,,
Barbados,BRB,2/11/2022,156,,,,,,,,,,,
Barbados,BRB,2/12/2022,162,,,,,,,,,,,
Barbados,BRB,2/13/2022,160,,,,,,,,,,,
Barbados,BRB,2/14/2022,161,,,,,,,,,,,
Barbados,BRB,2/15/2022,154,,,,,,,,,,,
Barbados,BRB,2/16/2022,147,,,,,,,,,,,
Barbados,BRB,2/17/2022,151,,,,,,,,,,,
Barbados,BRB,2/18/2022,142,,,,,,,,,,,
Barbados,BRB,2/19/2022,132,,,,,,,,,,,
Barbados,BRB,2/20/2022,124,,,,,,,,,,,
Barbados,BRB,2/21/2022,118,,,,,,,,,,,
Barbados,BRB,2/22/2022,112,,,,,,,,,,,
Barbados,BRB,2/23/2022,109,,,,,,,,,,,
Barbados,BRB,2/24/2022,99,,,,,,,,,,,
Barbados,BRB,2/25/2022,90,,,,,,,,,,,
Barbados,BRB,2/26/2022,97,,,,,,,,,,,
Barbados,BRB,2/27/2022,102,,,,,,,,,,,
Barbados,BRB,2/28/2022,100,,,,,,,,,,,
Barbados,BRB,3/1/2022,105,,,,,,,,,,,
Barbados,BRB,3/2/2022,122,,,,,,,,,,,
Barbados,BRB,3/3/2022,130,,,,,,,,,,,
Barbados,BRB,3/4/2022,151,,,,,,,,,,,
Barbados,BRB,3/5/2022,146,,,,,,,,,,,
Barbados,BRB,3/6/2022,144,,,,,,,,,,,
Barbados,BRB,3/7/2022,144,,,,,,,,,,,
Barbados,BRB,3/8/2022,132,,,,,,,,,,,
Barbados,BRB,3/9/2022,113,,,,,,,,,,,
Barbados,BRB,3/10/2022,98,,,,,,,,,,,
Barbados,BRB,3/11/2022,69,,,,,,,,,,,
Barbados,BRB,3/12/2022,76,,,,,,,,,,,
Barbados,BRB,3/13/2022,75,,,,,,,,,,,
Barbados,BRB,3/14/2022,74,,,,,,,,,,,
Barbados,BRB,3/15/2022,75,,,,,,,,,,,
Barbados,BRB,3/16/2022,70,,,,,,,,,,,
Barbados,BRB,3/17/2022,74,,,,,,,,,,,
Barbados,BRB,3/18/2022,82,,,,,,,,,,,
Barbados,BRB,3/19/2022,70,,,,,,,,,,,
Barbados,BRB,3/20/2022,65,,,,,,,,,,,
Barbados,BRB,3/21/2022,60,,,,,,,,,,,
Barbados,BRB,3/22/2022,57,,,,,,,,,,,
Barbados,BRB,3/23/2022,57,,,,,,,,,,,
Barbados,BRB,3/24/2022,52,,,,,,,,,,,
Barbados,BRB,3/25/2022,53,,,,,,,,,,,
Barbados,BRB,3/26/2022,85,,,,,,,,,,,
Barbados,BRB,3/27/2022,87,,,,,,,,,,,
Barbados,BRB,3/28/2022,91,,,,,,,,,,,
Belarus,BLR,12/28/2020,,,,,,,,,,,,
Belarus,BLR,12/29/2020,403,,,,,,,,,,,
Belarus,BLR,12/30/2020,403,,,,,,,,,,,
Belarus,BLR,12/31/2020,403,,,,,,,,,,,
Belarus,BLR,1/1/2021,403,,,,,,,,,,,
Belarus,BLR,1/2/2021,403,,,,,,,,,,,
Belarus,BLR,1/3/2021,403,,,,,,,,,,,
Belarus,BLR,1/4/2021,403,,,,,,,,,,,
Belarus,BLR,1/5/2021,403,,,,,,,,,,,
Belarus,BLR,1/6/2021,403,,,,,,,,,,,
Belarus,BLR,1/7/2021,403,,,,,,,,,,,
Belarus,BLR,1/8/2021,403,,,,,,,,,,,
Belarus,BLR,1/9/2021,403,,,,,,,,,,,
Belarus,BLR,1/10/2021,403,,,,,,,,,,,
Belarus,BLR,1/11/2021,403,,,,,,,,,,,
Belarus,BLR,1/12/2021,403,,,,,,,,,,,
Belarus,BLR,1/13/2021,403,,,,,,,,,,,
Belarus,BLR,1/14/2021,403,,,,,,,,,,,
Belarus,BLR,1/15/2021,403,,,,,,,,,,,
Belarus,BLR,1/16/2021,403,,,,,,,,,,,
Belarus,BLR,1/17/2021,403,,,,,,,,,,,
Belarus,BLR,1/18/2021,403,,,,,,,,,,,
Belarus,BLR,1/19/2021,403,,,,,,,,,,,
Belarus,BLR,1/20/2021,403,,,,,,,,,,,
Belarus,BLR,1/21/2021,403,,,,,,,,,,,
Belarus,BLR,1/22/2021,403,,,,,,,,,,,
Belarus,BLR,1/23/2021,403,,,,,,,,,,,
Belarus,BLR,1/24/2021,403,,,,,,,,,,,
Belarus,BLR,1/25/2021,403,,,,,,,,,,,
Belarus,BLR,1/26/2021,403,,,,,,,,,,,
Belarus,BLR,1/27/2021,403,,,,,,,,,,,
Belarus,BLR,1/28/2021,403,,,,,,,,,,,
Belarus,BLR,1/29/2021,403,,,,,,,,,,,
Belarus,BLR,1/30/2021,403,,,,,,,,,,,
Belarus,BLR,1/31/2021,403,,,,,,,,,,,
Belarus,BLR,2/1/2021,403,,,,,,,,,,,
Belarus,BLR,2/2/2021,403,,,,,,,,,,,
Belarus,BLR,2/3/2021,403,,,,,,,,,,,
Belarus,BLR,2/4/2021,403,,,,,,,,,,,
Belarus,BLR,2/5/2021,403,,,,,,,,,,,
Belarus,BLR,2/6/2021,403,,,,,,,,,,,
Belarus,BLR,2/7/2021,403,,,,,,,,,,,
Belarus,BLR,2/8/2021,403,,,,,,,,,,,
Belarus,BLR,2/9/2021,403,,,,,,,,,,,
Belarus,BLR,2/10/2021,403,,,,,,,,,,,
Belarus,BLR,2/11/2021,403,,,,,,,,,,,
Belarus,BLR,2/12/2021,403,,,,,,,,,,,
Belarus,BLR,2/13/2021,403,,,,,,,,,,,
Belarus,BLR,2/14/2021,403,,,,,,,,,,,
Belarus,BLR,2/15/2021,403,,,,,,,,,,,
Belarus,BLR,2/16/2021,403,,,,,,,,,,,
Belarus,BLR,2/17/2021,403,,,,,,,,,,,
Belarus,BLR,2/18/2021,403,,,,,,,,,,,
Belarus,BLR,2/19/2021,410,,,,,,,,,,,
Belarus,BLR,2/20/2021,418,,,,,,,,,,,
Belarus,BLR,2/21/2021,425,,,,,,,,,,,
Belarus,BLR,2/22/2021,432,,,,,,,,,,,
Belarus,BLR,2/23/2021,440,,,,,,,,,,,
Belarus,BLR,2/24/2021,447,,,,,,,,,,,
Belarus,BLR,2/25/2021,455,,,,,,,,,,,
Belarus,BLR,2/26/2021,455,,,,,,,,,,,
Belarus,BLR,2/27/2021,455,,,,,,,,,,,
Belarus,BLR,2/28/2021,455,,,,,,,,,,,
Belarus,BLR,3/1/2021,455,,,,,,,,,,,
Belarus,BLR,3/2/2021,455,,,,,,,,,,,
Belarus,BLR,3/3/2021,455,,,,,,,,,,,
Belarus,BLR,3/4/2021,455,,,,,,,,,,,
Belarus,BLR,3/5/2021,455,,,,,,,,,,,
Belarus,BLR,3/6/2021,455,,,,,,,,,,,
Belarus,BLR,3/7/2021,455,,,,,,,,,,,
Belarus,BLR,3/8/2021,455,,,,,,,,,,,
Belarus,BLR,3/9/2021,455,,,,,,,,,,,
Belarus,BLR,3/10/2021,455,,,,,,,,,,,
Belarus,BLR,3/11/2021,455,,,,,,,,,,,
Belarus,BLR,3/12/2021,455,,,,,,,,,,,
Belarus,BLR,3/13/2021,754,,,,,,,,,,,
Belarus,BLR,3/14/2021,1053,,,,,,,,,,,
Belarus,BLR,3/15/2021,1352,,,,,,,,,,,
Belarus,BLR,3/16/2021,1651,,,,,,,,,,,
Belarus,BLR,3/17/2021,1950,,,,,,,,,,,
Belarus,BLR,3/18/2021,2249,,,,,,,,,,,
Belarus,BLR,3/19/2021,2548,,,,,,,,,,,
Belarus,BLR,3/20/2021,2548,,,,,,,,,,,
Belarus,BLR,3/21/2021,2548,,,,,,,,,,,
Belarus,BLR,3/22/2021,2548,,,,,,,,,,,
Belarus,BLR,3/23/2021,2548,,,,,,,,,,,
Belarus,BLR,3/24/2021,2548,,,,,,,,,,,
Belarus,BLR,3/25/2021,2548,,,,,,,,,,,
Belarus,BLR,3/26/2021,2548,,,,,,,,,,,
Belarus,BLR,3/27/2021,2709,,,,,,,,,,,
Belarus,BLR,3/28/2021,2871,,,,,,,,,,,
Belarus,BLR,3/29/2021,3032,,,,,,,,,,,
Belarus,BLR,3/30/2021,3193,,,,,,,,,,,
Belarus,BLR,3/31/2021,3355,,,,,,,,,,,
Belarus,BLR,4/1/2021,3516,,,,,,,,,,,
Belarus,BLR,4/2/2021,3677,,,,,,,,,,,
Belarus,BLR,4/3/2021,3677,,,,,,,,,,,
Belarus,BLR,4/4/2021,3677,,,,,,,,,,,
Belarus,BLR,4/5/2021,3677,,,,,,,,,,,
Belarus,BLR,4/6/2021,3677,,,,,,,,,,,
Belarus,BLR,4/7/2021,3677,,,,,,,,,,,
Belarus,BLR,4/8/2021,3677,,,,,,,,,,,
Belarus,BLR,4/9/2021,3677,,,,,,,,,,,
Belarus,BLR,4/10/2021,5299,,,,,,,,,,,
Belarus,BLR,4/11/2021,6921,,,,,,,,,,,
Belarus,BLR,4/12/2021,8542,,,,,,,,,,,
Belarus,BLR,4/13/2021,10164,,,,,,,,,,,
Belarus,BLR,4/14/2021,11785,,,,,,,,,,,
Belarus,BLR,4/15/2021,13407,,,,,,,,,,,
Belarus,BLR,4/16/2021,15029,,,,,,,,,,,
Belarus,BLR,4/17/2021,15029,,,,,,,,,,,
Belarus,BLR,4/18/2021,15029,,,,,,,,,,,
Belarus,BLR,4/19/2021,15029,,,,,,,,,,,
Belarus,BLR,4/20/2021,15029,,,,,,,,,,,
Belarus,BLR,4/21/2021,15029,,,,,,,,,,,
Belarus,BLR,4/22/2021,15029,,,,,,,,,,,
Belarus,BLR,4/23/2021,15029,,,,,,,,,,,
Belarus,BLR,4/24/2021,14121,,,,,,,,,,,
Belarus,BLR,4/25/2021,13214,,,,,,,,,,,
Belarus,BLR,4/26/2021,12307,,,,,,,,,,,
Belarus,BLR,4/27/2021,11400,,,,,,,,,,,
Belarus,BLR,4/28/2021,10493,,,,,,,,,,,
Belarus,BLR,4/29/2021,9586,,,,,,,,,,,
Belarus,BLR,4/30/2021,8679,,,,,,,,,,,
Belarus,BLR,5/1/2021,8679,,,,,,,,,,,
Belarus,BLR,5/2/2021,8679,,,,,,,,,,,
Belarus,BLR,5/3/2021,8679,,,,,,,,,,,
Belarus,BLR,5/4/2021,8679,,,,,,,,,,,
Belarus,BLR,5/5/2021,8679,,,,,,,,,,,
Belarus,BLR,5/6/2021,8679,,,,,,,,,,,
Belarus,BLR,5/7/2021,8679,,,,,,,,,,,
Belarus,BLR,5/8/2021,9768,,,,,,,,,,,
Belarus,BLR,5/9/2021,10858,,,,,,,,,,,
Belarus,BLR,5/10/2021,11948,,,,,,,,,,,
Belarus,BLR,5/11/2021,13038,,,,,,,,,,,
Belarus,BLR,5/12/2021,14128,,,,,,,,,,,
Belarus,BLR,5/13/2021,15218,,,,,,,,,,,
Belarus,BLR,5/14/2021,16308,,,,,,,,,,,
Belarus,BLR,5/15/2021,16308,,,,,,,,,,,
Belarus,BLR,5/16/2021,16308,,,,,,,,,,,
Belarus,BLR,5/17/2021,16308,,,,,,,,,,,
Belarus,BLR,5/18/2021,16308,,,,,,,,,,,
Belarus,BLR,5/19/2021,16308,,,,,,,,,,,
Belarus,BLR,5/20/2021,16308,,,,,,,,,,,
Belarus,BLR,5/21/2021,16308,,,,,,,,,,,
Belarus,BLR,5/22/2021,16308,,,,,,,,,,,
Belarus,BLR,5/23/2021,16308,,,,,,,,,,,
Belarus,BLR,5/24/2021,15731,,,,,,,,,,,
Belarus,BLR,5/25/2021,15155,,,,,,,,,,,
Belarus,BLR,5/26/2021,14579,,,,,,,,,,,
Belarus,BLR,5/27/2021,14002,,,,,,,,,,,
Belarus,BLR,5/28/2021,13426,,,,,,,,,,,
Belarus,BLR,5/29/2021,12849,,,,,,,,,,,
Belarus,BLR,5/30/2021,12273,,,,,,,,,,,
Belarus,BLR,5/31/2021,13134,,,,,,,,,,,
Belarus,BLR,6/1/2021,13995,,,,,,,,,,,
Belarus,BLR,6/2/2021,14856,,,,,,,,,,,
Belarus,BLR,6/3/2021,15716,,,,,,,,,,,
Belarus,BLR,6/4/2021,16577,,,,,,,,,,,
Belarus,BLR,6/5/2021,17438,,,,,,,,,,,
Belarus,BLR,6/6/2021,18299,,,,,,,,,,,
Belarus,BLR,6/7/2021,18712,,,,,,,,,,,
Belarus,BLR,6/8/2021,19126,,,,,,,,,,,
Belarus,BLR,6/9/2021,19540,,,,,,,,,,,
Belarus,BLR,6/10/2021,19953,,,,,,,,,,,
Belarus,BLR,6/11/2021,20367,,,,,,,,,,,
Belarus,BLR,6/12/2021,20780,,,,,,,,,,,
Belarus,BLR,6/13/2021,21194,,,,,,,,,,,
Belarus,BLR,6/14/2021,21923,,,,,,,,,,,
Belarus,BLR,6/15/2021,22653,,,,,,,,,,,
Belarus,BLR,6/16/2021,23383,,,,,,,,,,,
Belarus,BLR,6/17/2021,24113,,,,,,,,,,,
Belarus,BLR,6/18/2021,24843,,,,,,,,,,,
Belarus,BLR,6/19/2021,25572,,,,,,,,,,,
Belarus,BLR,6/20/2021,26302,,,,,,,,,,,
Belarus,BLR,6/21/2021,26302,,,,,,,,,,,
Belarus,BLR,6/22/2021,26302,,,,,,,,,,,
Belarus,BLR,6/23/2021,26302,,,,,,,,,,,
Belarus,BLR,6/24/2021,26302,,,,,,,,,,,
Belarus,BLR,6/25/2021,26302,,,,,,,,,,,
Belarus,BLR,6/26/2021,26302,,,,,,,,,,,
Belarus,BLR,6/27/2021,26302,,,,,,,,,,,
Belarus,BLR,6/28/2021,26302,,,,,,,,,,,
Belarus,BLR,6/29/2021,26302,,,,,,,,,,,
Belarus,BLR,6/30/2021,26302,,,,,,,,,,,
Belarus,BLR,7/1/2021,26302,,,,,,,,,,,
Belarus,BLR,7/2/2021,26302,,,,,,,,,,,
Belarus,BLR,7/3/2021,26302,,,,,,,,,,,
Belarus,BLR,7/4/2021,26302,,,,,,,,,,,
Belarus,BLR,7/5/2021,26302,,,,,,,,,,,
Belarus,BLR,7/6/2021,26302,,,,,,,,,,,
Belarus,BLR,7/7/2021,26302,,,,,,,,,,,
Belarus,BLR,7/8/2021,26302,,,,,,,,,,,
Belarus,BLR,7/9/2021,26302,,,,,,,,,,,
Belarus,BLR,7/10/2021,26302,,,,,,,,,,,
Belarus,BLR,7/11/2021,26302,,,,,,,,,,,
Belarus,BLR,7/12/2021,26302,,,,,,,,,,,
Belarus,BLR,7/13/2021,26302,,,,,,,,,,,
Belarus,BLR,7/14/2021,26302,,,,,,,,,,,
Belarus,BLR,7/15/2021,26302,,,,,,,,,,,
Belarus,BLR,7/16/2021,26302,,,,,,,,,,,
Belarus,BLR,7/17/2021,26302,,,,,,,,,,,
Belarus,BLR,7/18/2021,26302,,,,,,,,,,,
Belarus,BLR,7/19/2021,26650,,,,,,,,,,,
Belarus,BLR,7/20/2021,26997,,,,,,,,,,,
Belarus,BLR,7/21/2021,27344,,,,,,,,,,,
Belarus,BLR,7/22/2021,27692,,,,,,,,,,,
Belarus,BLR,7/23/2021,28039,,,,,,,,,,,
Belarus,BLR,7/24/2021,28386,,,,,,,,,,,
Belarus,BLR,7/25/2021,28734,,,,,,,,,,,
Belarus,BLR,7/26/2021,28407,,,,,,,,,,,
Belarus,BLR,7/27/2021,28080,,,,,,,,,,,
Belarus,BLR,7/28/2021,27752,,,,,,,,,,,
Belarus,BLR,7/29/2021,27425,,,,,,,,,,,
Belarus,BLR,7/30/2021,27098,,,,,,,,,,,
Belarus,BLR,7/31/2021,26771,,,,,,,,,,,
Belarus,BLR,8/1/2021,26444,,,,,,,,,,,
Belarus,BLR,8/2/2021,25232,,,,,,,,,,,
Belarus,BLR,8/3/2021,24020,,,,,,,,,,,
Belarus,BLR,8/4/2021,22808,,,,,,,,,,,
Belarus,BLR,8/5/2021,21596,,,,,,,,,,,
Belarus,BLR,8/6/2021,20384,,,,,,,,,,,
Belarus,BLR,8/7/2021,19172,,,,,,,,,,,
Belarus,BLR,8/8/2021,17960,,,,,,,,,,,
Belarus,BLR,8/9/2021,17960,,,,,,,,,,,
Belarus,BLR,8/10/2021,17960,,,,,,,,,,,
Belarus,BLR,8/11/2021,19484,,,,,,,,,,,
Belarus,BLR,8/12/2021,21007,,,,,,,,,,,
Belarus,BLR,8/13/2021,22530,,,,,,,,,,,
Belarus,BLR,8/14/2021,24054,,,,,,,,,,,
Belarus,BLR,8/15/2021,25577,,,,,,,,,,,
Belarus,BLR,8/16/2021,26039,,,,,,,,,,,
Belarus,BLR,8/17/2021,26502,,,,,,,,,,,
Belarus,BLR,8/18/2021,25441,,,,,,,,,,,
Belarus,BLR,8/19/2021,24380,,,,,,,,,,,
Belarus,BLR,8/20/2021,23319,,,,,,,,,,,
Belarus,BLR,8/21/2021,22258,,,,,,,,,,,
Belarus,BLR,8/22/2021,21197,,,,,,,,,,,
Belarus,BLR,8/23/2021,20825,,,,,,,,,,,
Belarus,BLR,8/24/2021,20452,,,,,,,,,,,
Belarus,BLR,8/25/2021,20080,,,,,,,,,,,
Belarus,BLR,8/26/2021,19708,,,,,,,,,,,
Belarus,BLR,8/27/2021,19335,,,,,,,,,,,
Belarus,BLR,8/28/2021,18963,,,,,,,,,,,
Belarus,BLR,8/29/2021,18591,,,,,,,,,,,
Belarus,BLR,8/30/2021,18422,,,,,,,,,,,
Belarus,BLR,8/31/2021,18254,,,,,,,,,,,
Belarus,BLR,9/1/2021,18085,,,,,,,,,,,
Belarus,BLR,9/2/2021,17917,,,,,,,,,,,
Belarus,BLR,9/3/2021,17748,,,,,,,,,,,
Belarus,BLR,9/4/2021,17580,,,,,,,,,,,
Belarus,BLR,9/5/2021,17411,,,,,,,,,,,
Belarus,BLR,9/6/2021,17398,,,,,,,,,,,
Belarus,BLR,9/7/2021,17385,,,,,,,,,,,
Belarus,BLR,9/8/2021,17373,,,,,,,,,,,
Belarus,BLR,9/9/2021,17360,,,,,,,,,,,
Belarus,BLR,9/10/2021,17347,,,,,,,,,,,
Belarus,BLR,9/11/2021,17334,,,,,,,,,,,
Belarus,BLR,9/12/2021,17321,,,,,,,,,,,
Belarus,BLR,9/13/2021,18582,,,,,,,,,,,
Belarus,BLR,9/14/2021,19842,,,,,,,,,,,
Belarus,BLR,9/15/2021,21103,,,,,,,,,,,
Belarus,BLR,9/16/2021,22363,,,,,,,,,,,
Belarus,BLR,9/17/2021,23624,,,,,,,,,,,
Belarus,BLR,9/18/2021,24884,,,,,,,,,,,
Belarus,BLR,9/19/2021,26145,,,,,,,,,,,
Belarus,BLR,9/20/2021,27283,,,,,,,,,,,
Belarus,BLR,9/21/2021,28422,,,,,,,,,,,
Belarus,BLR,9/22/2021,29560,,,,,,,,,,,
Belarus,BLR,9/23/2021,30699,,,,,,,,,,,
Belarus,BLR,9/24/2021,31837,,,,,,,,,,,
Belarus,BLR,9/25/2021,32976,,,,,,,,,,,
Belarus,BLR,9/26/2021,34114,,,,,,,,,,,
Belarus,BLR,9/27/2021,34017,,,,,,,,,,,
Belarus,BLR,9/28/2021,33920,,,,,,,,,,,
Belarus,BLR,9/29/2021,33823,,,,,,,,,,,
Belarus,BLR,9/30/2021,33726,,,,,,,,,,,
Belarus,BLR,10/1/2021,33629,,,,,,,,,,,
Belarus,BLR,10/2/2021,33532,,,,,,,,,,,
Belarus,BLR,10/3/2021,33435,,,,,,,,,,,
Belarus,BLR,10/4/2021,35919,,,,,,,,,,,
Belarus,BLR,10/5/2021,38403,,,,,,,,,,,
Belarus,BLR,10/6/2021,40887,,,,,,,,,,,
Belarus,BLR,10/7/2021,43371,,,,,,,,,,,
Belarus,BLR,10/8/2021,45855,,,,,,,,,,,
Belarus,BLR,10/9/2021,48339,,,,,,,,,,,
Belarus,BLR,10/10/2021,50823,,,,,,,,,,,
Belarus,BLR,10/11/2021,48744,,,,,,,,,,,
Belarus,BLR,10/12/2021,46664,,,,,,,,,,,
Belarus,BLR,10/13/2021,44585,,,,,,,,,,,
Belarus,BLR,10/14/2021,42505,,,,,,,,,,,
Belarus,BLR,10/15/2021,40426,,,,,,,,,,,
Belarus,BLR,10/16/2021,38347,,,,,,,,,,,
Belarus,BLR,10/17/2021,36267,,,,,,,,,,,
Belarus,BLR,10/18/2021,37090,,,,,,,,,,,
Belarus,BLR,10/19/2021,37913,,,,,,,,,,,
